reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.01,1.6354109998619344e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.025,1.9471394823651855e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.05,2.3531310185817954e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.1,2.8504824023765614e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.15,3.247621814891808e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.2,3.5655987910120047e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.25,3.905522115545193e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.3,4.222280928358804e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.35,4.5036706241381627e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.4,4.7933863333455195e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.45,5.047608526712352e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.5,5.340790617800092e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.55,5.654545115244627e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.6,5.977842763356591e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.65,6.318537182357796e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.7,6.71837540653845e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.75,7.128427390968798e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.8,7.694372744595813e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.85,8.295110319926544e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.9,9.233923680849679e-4
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.95,0.0010623661208971926
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.975,0.0011938450773320345
2026-05-02,13,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.99,0.0013776316433127466
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.01,9.614604628044632e-5
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.025,1.3170345292628775e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.05,1.709073864956254e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.1,2.228374666004483e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.15,2.6546087727450453e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.2,3.0644237589308763e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.25,3.4213697485830556e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.3,3.76600212638673e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.35,4.093543467988691e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.4,4.398835973948278e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.45,4.764490791946514e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.5,5.120674097929047e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.55,5.5023882504969e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.6,5.899162082241896e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.65,6.330003332937918e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.7,6.881217098638925e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.75,7.418163403051097e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.8,8.029927466824795e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.85,8.826760410496099e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.9,9.844394696325457e-4
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.95,0.0011584612711559982
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.975,0.0013558529893025902
2026-05-02,13,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.99,0.0015942643895036
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.01,7.106791695127008e-5
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.025,9.84962568120929e-5
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.05,1.3350876556545457e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.1,1.8307131033629094e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.15,2.2224143684293306e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.2,2.5998642252626585e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.25,2.9409363122732154e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.3,3.2511361302534774e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.35,3.585890850452381e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.4,3.8868605322784277e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.45,4.2125897706362574e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.5,4.5583932202174665e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.55,4.911520683186777e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.6,5.28560717560979e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.65,5.702388828391367e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.7,6.110625547200465e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.75,6.576962162805859e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.8,7.19418868702138e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.85,8.096924690464267e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.9,9.127343595456827e-4
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.95,0.001105283687952717
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.975,0.0012839495548459705
2026-05-02,13,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.99,0.0015390061859101448
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.01,0.001209233855707495
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.025,0.0014036094762046793
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.05,0.0015872410329561036
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.1,0.0017840979560755834
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.15,0.0019183588529500559
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.2,0.002026692326963281
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.25,0.0021275385823873684
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.3,0.0022263474585426297
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.35,0.002328971244983789
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.4,0.0024193734271528043
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.45,0.00251365987378893
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.5,0.0026142020536070085
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.55,0.0027112109138011887
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.6,0.002812897693827492
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.65,0.0029123407003489228
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.7,0.0030306153054303784
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.75,0.003152671554820126
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.8,0.0032882937108180783
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.85,0.0034645294492654305
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.9,0.0037036324169688528
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.95,0.004062631903141648
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.975,0.004394151678040827
2026-05-02,15,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.99,0.004739669926958188
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.01,8.591340002925883e-4
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.025,0.001064567408123187
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.05,0.0012194694683238722
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.1,0.0014194514819768425
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.15,0.0015902896874780304
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.2,0.0017277601866968844
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.25,0.0018336636253906554
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.3,0.001938627138908446
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.35,0.0020368995994513987
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.4,0.0021395580966943307
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.45,0.0022546581043868434
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.5,0.002356678738280436
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.55,0.00246769993306494
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.6,0.00260586332219345
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.65,0.002721730802630394
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.7,0.0028499079759724565
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.75,0.003003935606667697
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.8,0.00318155548510086
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.85,0.0033971699791226794
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.9,0.003715356773759334
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.95,0.004160647200565905
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.975,0.004731613137110335
2026-05-02,15,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.99,0.0053782439361404815
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.01,4.597762784146958e-4
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.025,5.490051416948215e-4
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.05,6.583260888771628e-4
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.1,8.008005548705997e-4
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.15,9.089039129342058e-4
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.2,9.995267386672987e-4
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.25,0.001099119315145137
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.3,0.0011768817732725307
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.35,0.0012536285516954525
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.4,0.0013292525177022313
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.45,0.0014108307070531624
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.5,0.001477950770657026
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.55,0.001565403004361679
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.6,0.0016561135523399649
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.65,0.0017498847148785367
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.7,0.0018615659452570071
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.75,0.0019905591220012093
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.8,0.0021454419519816702
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.85,0.002323866940690684
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.9,0.00257926001766239
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.95,0.0030055683081284643
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.975,0.003453250037552091
2026-05-02,15,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.99,0.003967670313818186
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.01,3.182643535366354e-4
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.025,4.2373278218059657e-4
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.05,5.239313244913877e-4
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.1,6.43769353101189e-4
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.15,7.376893196097392e-4
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.2,8.243748496713863e-4
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.25,8.999240329763438e-4
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.3,9.801400329951726e-4
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.35,0.00105471612995458
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.4,0.0011214459701144944
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.45,0.0011995428922881544
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.5,0.0012772856471780336
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.55,0.0013566163272145594
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.6,0.0014518327722047308
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.65,0.0015449000932334783
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.7,0.0016555095873101605
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.75,0.0017718511688516172
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.8,0.001915429946144291
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.85,0.00207133447019819
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.9,0.002325450001166521
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.95,0.002742042109764227
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.975,0.0031424550178577385
2026-05-02,15,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.99,0.0037436418682661476
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.01,6.977977337375878e-4
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.025,8.224769172349316e-4
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.05,9.38979707631915e-4
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.1,0.0010754460283462135
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.15,0.0011776795010683904
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.2,0.0012698975718620081
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.25,0.0013504191066225008
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.3,0.0014236271461034694
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.35,0.0014862689068041945
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.4,0.001548693746739559
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.45,0.0016158855139419798
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.5,0.0016791398914651787
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.55,0.001739139906046158
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.6,0.0018092129431191845
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.65,0.001876597012576422
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.7,0.0019568618148639036
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.75,0.002047303558048624
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.8,0.0021641829428377017
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.85,0.002307667234009366
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.9,0.0024536557909779736
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.95,0.002710450714439683
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.975,0.0029190781261233816
2026-05-02,16,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.99,0.0032922774098554947
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.01,3.9708359428988575e-4
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.025,5.285083555440476e-4
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.05,6.185656149402213e-4
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.1,7.478391503128407e-4
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.15,8.359984196037785e-4
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.2,9.075790001884482e-4
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.25,9.905751872764327e-4
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.3,0.0010566333220555604
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.35,0.0011262526079070807
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.4,0.0011979520071268852
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.45,0.0012716455155138652
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.5,0.0013433697808517093
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.55,0.0014153941259676004
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.6,0.001495120806244226
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.65,0.0015764674635718855
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.7,0.001663984413953874
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.75,0.0017600745351615621
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.8,0.0018796709594372523
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.85,0.002032304444306414
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.9,0.0022182931342027345
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.95,0.0025274250736977383
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.975,0.00282723475114067
2026-05-02,16,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.99,0.0032322144740478944
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.01,3.3317446835603635e-4
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.025,4.3530837384074593e-4
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.05,5.179222969637487e-4
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.1,6.369330364275567e-4
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.15,7.21141339087033e-4
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.2,7.98351338345248e-4
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.25,8.7128483819326e-4
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.3,9.386859385088909e-4
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.35,0.0010102804930284155
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.4,0.0010812468023012024
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.45,0.0011484067435169939
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.5,0.0012141788150593284
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.55,0.0012841658283996864
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.6,0.0013738927605000458
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.65,0.0014671632743789341
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.7,0.0015574880100290517
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.75,0.0016539798416950974
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.8,0.0017714814559943752
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.85,0.0019083930014340206
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.9,0.0021203381807299937
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.95,0.0024714795491736614
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.975,0.002827549520249187
2026-05-02,16,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.99,0.003325246296651807
2026-05-02,16,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.01,2.5000533471651316e-4
2026-05-02,16,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.025,3.1755991296376944e-4
2026-05-02,16,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.05,4.010173657171663e-4
2026-05-02,16,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.1,5.030720937327217e-4
2026-05-02,16,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.15,5.864656002466128e-4
2026-05-02,16,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.2,6.565845145532955e-4
